county,fips,year,month,temperature_C,precip_mm
Androscoggin,23001,2020,9,16.64,27.9
Androscoggin,23001,2020,10,9.57,167.71
Androscoggin,23001,2020,11,5.06,147.9
Androscoggin,23001,2020,12,-0.98,131.44
Androscoggin,23001,2021,1,-4.64,62.62
Androscoggin,23001,2021,2,-5.76,74.2
Androscoggin,23001,2021,3,0.44,51.77
Androscoggin,23001,2021,4,7.15,93.3
Androscoggin,23001,2021,5,12.97,52.08
Androscoggin,23001,2021,6,19.97,27.6
Androscoggin,23001,2021,7,19.37,209.56
Androscoggin,23001,2021,8,21.71,56.73
Androscoggin,23001,2021,9,17.68,145.2
Androscoggin,23001,2021,10,12.22,143.84
Androscoggin,23001,2021,11,3.82,87
Androscoggin,23001,2021,12,-1.17,83.7
Androscoggin,23001,2022,1,-7.81,70.68
Androscoggin,23001,2022,2,-4.32,95.2
Androscoggin,23001,2022,3,0.65,92.69
Androscoggin,23001,2022,4,6.19,130.5
Androscoggin,23001,2022,5,13.1,38.13
Androscoggin,23001,2022,6,17.1,73.8
Androscoggin,23001,2022,7,22.18,63.86
Androscoggin,23001,2022,8,22.4,94.86
Androscoggin,23001,2022,9,16.42,123.3
Androscoggin,23001,2022,10,11.05,152.52
Androscoggin,23001,2022,11,5.25,121.8
Androscoggin,23001,2022,12,-0.86,135.16
Androscoggin,23001,2023,1,-2.2,160.89
Androscoggin,23001,2023,2,-4.07,43.4
Androscoggin,23001,2023,3,0.79,65.41
Androscoggin,23001,2023,4,6.4,126.6
Androscoggin,23001,2023,5,12.36,123.69
Androscoggin,23001,2023,6,16.03,141.6
Androscoggin,23001,2023,7,21.61,157.17
Androscoggin,23001,2023,8,19.29,160.27
Androscoggin,23001,2023,9,17.68,101.4
Androscoggin,23001,2023,10,12.16,107.88
Androscoggin,23001,2023,11,2.37,72.9
Androscoggin,23001,2023,12,-0.16,237.77
Cheshire,33005,2017,1,-4,69.44
Cheshire,33005,2017,2,-3.29,64.96
Cheshire,33005,2017,3,-3.78,88.04
Cheshire,33005,2017,4,7.76,92.1
Cheshire,33005,2017,5,11.58,164.92
Cheshire,33005,2017,6,17.24,135.6
Cheshire,33005,2017,7,19.47,75.95
Cheshire,33005,2017,8,18.43,96.72
Cheshire,33005,2017,9,16.78,80.1
Cheshire,33005,2017,10,12.67,176.08
Cheshire,33005,2017,11,1.75,36
Cheshire,33005,2017,12,-6.81,76.26
Cheshire,33005,2018,1,-7.86,93.93
Cheshire,33005,2018,2,-2.49,96.04
Cheshire,33005,2018,3,-2.12,70.37
Cheshire,33005,2018,4,2.98,110.7
Cheshire,33005,2018,5,14.68,37.2
Cheshire,33005,2018,6,17.04,103.5
Cheshire,33005,2018,7,21.33,151.28
Cheshire,33005,2018,8,20.89,183.21
Cheshire,33005,2018,9,16.77,149.7
Cheshire,33005,2018,10,7.85,101.37
Cheshire,33005,2018,11,-0.54,198.3
Cheshire,33005,2018,12,-3.63,97.03
Cheshire,33005,2019,1,-8.28,110.36
Cheshire,33005,2019,2,-6.08,67.48
Cheshire,33005,2019,3,-1.97,39.99
Cheshire,33005,2019,4,6.4,140.7
Cheshire,33005,2019,5,11.54,87.11
Cheshire,33005,2019,6,17.18,124.5
Cheshire,33005,2019,7,21.59,87.42
Cheshire,33005,2019,8,19.32,82.15
Cheshire,33005,2019,9,15.43,41.1
Cheshire,33005,2019,10,9.79,154.38
Cheshire,33005,2019,11,-0.87,85.2
Cheshire,33005,2019,12,-3.9,146.94
Cheshire,33005,2020,1,-3.98,50.22
Cheshire,33005,2020,2,-5.07,76.85
Cheshire,33005,2020,3,1.3,80.91
Cheshire,33005,2020,4,4.2,113.4
Cheshire,33005,2020,5,11.59,58.28
Cheshire,33005,2020,6,18.43,64.5
Cheshire,33005,2020,7,22.21,91.45
Cheshire,33005,2020,8,20.16,77.81
Cheshire,33005,2020,9,15.99,54.6
Cheshire,33005,2020,10,9.07,98.89
Cheshire,33005,2020,11,4.59,104.1
Cheshire,33005,2020,12,-2.46,109.43
Cheshire,33005,2021,1,-6.68,57.35
Cheshire,33005,2021,2,-7.05,66.92
Cheshire,33005,2021,3,0.27,41.85
Cheshire,33005,2021,4,6.75,108.3
Cheshire,33005,2021,5,12.62,93
Cheshire,33005,2021,6,19.51,60.9
Cheshire,33005,2021,7,18.96,307.21
Cheshire,33005,2021,8,20.88,96.1
Cheshire,33005,2021,9,16.33,137.7
Cheshire,33005,2021,10,11.33,138.26
Cheshire,33005,2021,11,2.09,65.4
Cheshire,33005,2021,12,-1.49,90.21
Cheshire,33005,2022,1,-9.55,50.84
Cheshire,33005,2022,2,-5.25,116.48
Cheshire,33005,2022,3,0.2,92.69
Cheshire,33005,2022,4,5.31,98.4
Cheshire,33005,2022,5,14,75.64
Cheshire,33005,2022,6,17.19,67.5
Cheshire,33005,2022,7,21.03,73.78
Cheshire,33005,2022,8,21.63,69.75
Cheshire,33005,2022,9,15.76,145.2
Cheshire,33005,2022,10,9.79,87.11
Cheshire,33005,2022,11,4.39,99
Cheshire,33005,2022,12,-2.36,127.1
Cheshire,33005,2023,1,-2.91,134.85
Cheshire,33005,2023,2,-3.92,40.6
Cheshire,33005,2023,3,-1.11,111.91
Cheshire,33005,2023,4,7.72,106.8
Cheshire,33005,2023,5,12.09,73.78
Cheshire,33005,2023,6,16.85,137.7
Cheshire,33005,2023,7,21.53,243.35
Cheshire,33005,2023,8,18.64,122.45
Cheshire,33005,2023,9,16.38,124.5
Cheshire,33005,2023,10,11.08,97.96
Cheshire,33005,2023,11,0.62,61.2
Cheshire,33005,2023,12,-0.56,171.74
Orange,50017,2017,1,-5.66,64.17
Orange,50017,2017,2,-5.66,73.64
Orange,50017,2017,3,-6.09,88.04
Orange,50017,2017,4,6.33,92.7
Orange,50017,2017,5,10.52,145.39
Orange,50017,2017,6,16.05,171
Orange,50017,2017,7,18.31,123.07
Orange,50017,2017,8,17.04,88.04
Orange,50017,2017,9,15.49,75.3
Orange,50017,2017,10,10.97,137.64
Orange,50017,2017,11,-0.25,56.1
Orange,50017,2017,12,-8.91,78.74
Orange,50017,2018,1,-9.92,81.84
Orange,50017,2018,2,-4.38,71.68
Orange,50017,2018,3,-3.88,70.06
Orange,50017,2018,4,1.57,122.1
Orange,50017,2018,5,13.23,46.81
Orange,50017,2018,6,15.51,96.9
Orange,50017,2018,7,20.21,106.64
Orange,50017,2018,8,19.52,112.53
Orange,50017,2018,9,15.46,87.3
Orange,50017,2018,10,5.88,106.02
Orange,50017,2018,11,-2.05,146.1
Orange,50017,2018,12,-5.88,90.83
Orange,50017,2019,1,-11.17,104.78
Orange,50017,2019,2,-8.46,58.24
Orange,50017,2019,3,-3.68,44.95
Orange,50017,2019,4,4.88,117.3
Orange,50017,2019,5,9.86,131.75
Orange,50017,2019,6,15.65,152.7
Orange,50017,2019,7,20.48,76.57
Orange,50017,2019,8,17.82,84.63
Orange,50017,2019,9,13.59,76.5
Orange,50017,2019,10,8.05,154.07
Orange,50017,2019,11,-2.74,76.2
Orange,50017,2019,12,-5.39,90.52
Orange,50017,2020,1,-6.19,59.21
Orange,50017,2020,2,-7.23,65.25
Orange,50017,2020,3,-0.39,65.41
Orange,50017,2020,4,2.61,91.2
Orange,50017,2020,5,10.38,62.93
Orange,50017,2020,6,17.03,62.7
Orange,50017,2020,7,20.81,79.67
Orange,50017,2020,8,18.22,93.31
Orange,50017,2020,9,13.88,58.2
Orange,50017,2020,10,7.09,103.54
Orange,50017,2020,11,2.42,81.3
Orange,50017,2020,12,-3.61,71.3
Orange,50017,2021,1,-8.64,48.98
Orange,50017,2021,2,-8.95,49.84
Orange,50017,2021,3,-1.81,39.37
Orange,50017,2021,4,5.51,101.4
Orange,50017,2021,5,11.5,47.43
Orange,50017,2021,6,18.26,69.3
Orange,50017,2021,7,17.69,191.27
Orange,50017,2021,8,19.92,82.46
Orange,50017,2021,9,15.09,76.5
Orange,50017,2021,10,10.2,111.6
Orange,50017,2021,11,0.55,66
Orange,50017,2021,12,-3.46,76.57
Orange,50017,2022,1,-12.1,31.31
Orange,50017,2022,2,-7.16,88.2
Orange,50017,2022,3,-1.51,83.39
Orange,50017,2022,4,3.89,98.1
Orange,50017,2022,5,13.14,72.85
Orange,50017,2022,6,16.09,79.5
Orange,50017,2022,7,19.15,84.94
Orange,50017,2022,8,19.56,83.39
Orange,50017,2022,9,14.07,127.2
Orange,50017,2022,10,8.33,70.06
Orange,50017,2022,11,2.49,97.5
Orange,50017,2022,12,-3.83,102.61
Orange,50017,2023,1,-5.25,100.13
Orange,50017,2023,2,-6.47,45.92
Orange,50017,2023,3,-2.43,78.74
Orange,50017,2023,4,5.9,83.4
Orange,50017,2023,5,10.83,59.52
Orange,50017,2023,6,16.04,144.6
Orange,50017,2023,7,20.38,242.73
Orange,50017,2023,8,17.4,157.79
Orange,50017,2023,9,15.34,72.9
Orange,50017,2023,10,9.62,115.01
Orange,50017,2023,11,-1.03,62.4
Orange,50017,2023,12,-2.34,150.66
Chittenden,50007,2017,1,-5,60.76
Chittenden,50007,2017,2,-4.93,70.28
Chittenden,50007,2017,3,-5.16,83.7
Chittenden,50007,2017,4,7.4,99.3
Chittenden,50007,2017,5,11.92,128.03
Chittenden,50007,2017,6,17.53,184.2
Chittenden,50007,2017,7,19.96,110.36
Chittenden,50007,2017,8,19,96.41
Chittenden,50007,2017,9,17.35,72
Chittenden,50007,2017,10,12.58,111.91
Chittenden,50007,2017,11,0.56,60.9
Chittenden,50007,2017,12,-8.67,62.31
Chittenden,50007,2018,1,-9.87,78.74
Chittenden,50007,2018,2,-3.75,63
Chittenden,50007,2018,3,-2.62,66.34
Chittenden,50007,2018,4,2.63,126.6
Chittenden,50007,2018,5,14.73,54.25
Chittenden,50007,2018,6,17.28,96.9
Chittenden,50007,2018,7,22.53,79.67
Chittenden,50007,2018,8,21.64,80.29
Chittenden,50007,2018,9,17.31,90.9
Chittenden,50007,2018,10,7.01,102.3
Chittenden,50007,2018,11,-1.61,141.9
Chittenden,50007,2018,12,-5.66,80.29
Chittenden,50007,2019,1,-11,93.93
Chittenden,50007,2019,2,-7.92,56.84
Chittenden,50007,2019,3,-2.34,47.74
Chittenden,50007,2019,4,5.56,102
Chittenden,50007,2019,5,10.94,129.58
Chittenden,50007,2019,6,17.23,119.4
Chittenden,50007,2019,7,22.61,68.2
Chittenden,50007,2019,8,19.85,88.66
Chittenden,50007,2019,9,15.26,87.9
Chittenden,50007,2019,10,9.29,167.4
Chittenden,50007,2019,11,-2.15,73.8
Chittenden,50007,2019,12,-5.13,64.79
Chittenden,50007,2020,1,-6.11,69.75
Chittenden,50007,2020,2,-6.71,68.15
Chittenden,50007,2020,3,0.6,66.65
Chittenden,50007,2020,4,3.8,72.3
Chittenden,50007,2020,5,11.91,61.07
Chittenden,50007,2020,6,19.15,58.2
Chittenden,50007,2020,7,23.04,84.32
Chittenden,50007,2020,8,20.3,114.08
Chittenden,50007,2020,9,15.6,58.8
Chittenden,50007,2020,10,8.39,103.54
Chittenden,50007,2020,11,3.48,67.8
Chittenden,50007,2020,12,-2.74,52.7
Chittenden,50007,2021,1,-8.46,46.19
Chittenden,50007,2021,2,-8.8,43.12
Chittenden,50007,2021,3,-0.7,36.89
Chittenden,50007,2021,4,6.97,96.9
Chittenden,50007,2021,5,13.3,38.13
Chittenden,50007,2021,6,20.23,63.6
Chittenden,50007,2021,7,19.66,139.81
Chittenden,50007,2021,8,22.16,82.46
Chittenden,50007,2021,9,16.81,75
Chittenden,50007,2021,10,11.79,123.07
Chittenden,50007,2021,11,1.67,70.2
Chittenden,50007,2021,12,-3.06,62.31
Chittenden,50007,2022,1,-12.49,30.69
Chittenden,50007,2022,2,-7.03,77.28
Chittenden,50007,2022,3,-0.78,72.54
Chittenden,50007,2022,4,5.03,107.4
Chittenden,50007,2022,5,14.83,84.94
Chittenden,50007,2022,6,17.84,107.1
Chittenden,50007,2022,7,21.25,82.15
Chittenden,50007,2022,8,21.42,84.32
Chittenden,50007,2022,9,15.67,133.5
Chittenden,50007,2022,10,9.65,66.03
Chittenden,50007,2022,11,3.39,95.4
Chittenden,50007,2022,12,-3.42,87.73
Chittenden,50007,2023,1,-5.29,92.69
Chittenden,50007,2023,2,-6.09,44.24
Chittenden,50007,2023,3,-1.16,69.75
Chittenden,50007,2023,4,7.24,80.7
Chittenden,50007,2023,5,12.47,48.36
Chittenden,50007,2023,6,17.77,123.9
Chittenden,50007,2023,7,21.86,234.98
Chittenden,50007,2023,8,19.03,137.64
Chittenden,50007,2023,9,17.16,60.9
Chittenden,50007,2023,10,10.89,135.47
Chittenden,50007,2023,11,0.06,60.6
Chittenden,50007,2023,12,-1.97,146.01
Rutland,50021,2017,1,-4.33,66.34
Rutland,50021,2017,2,-4.18,66.36
Rutland,50021,2017,3,-4.36,80.29
Rutland,50021,2017,4,7.57,87.9
Rutland,50021,2017,5,11.58,151.9
Rutland,50021,2017,6,16.95,150.9
Rutland,50021,2017,7,19.27,123.69
Rutland,50021,2017,8,17.94,77.5
Rutland,50021,2017,9,16.34,76.5
Rutland,50021,2017,10,11.8,112.84
Rutland,50021,2017,11,1.11,47.7
Rutland,50021,2017,12,-7.33,72.85
Rutland,50021,2018,1,-8.74,76.57
Rutland,50021,2018,2,-3.02,76.16
Rutland,50021,2018,3,-2.73,63.24
Rutland,50021,2018,4,2.62,108
Rutland,50021,2018,5,14.52,40.61
Rutland,50021,2018,6,16.66,95.4
Rutland,50021,2018,7,21.07,124.93
Rutland,50021,2018,8,20.54,124.93
Rutland,50021,2018,9,16.59,98.1
Rutland,50021,2018,10,7.39,91.45
Rutland,50021,2018,11,-0.89,145.5
Rutland,50021,2018,12,-4.36,92.07
Rutland,50021,2019,1,-9.48,107.57
Rutland,50021,2019,2,-6.71,58.52
Rutland,50021,2019,3,-2.11,37.82
Rutland,50021,2019,4,6.22,123.6
Rutland,50021,2019,5,11.41,113.77
Rutland,50021,2019,6,16.82,145.2
Rutland,50021,2019,7,21.43,74.09
Rutland,50021,2019,8,18.58,81.84
Rutland,50021,2019,9,14.67,61.2
Rutland,50021,2019,10,9.12,167.09
Rutland,50021,2019,11,-1.56,72.6
Rutland,50021,2019,12,-4.47,102.92
Rutland,50021,2020,1,-4.68,52.39
Rutland,50021,2020,2,-5.93,67.57
Rutland,50021,2020,3,0.96,71.92
Rutland,50021,2020,4,3.98,89.7
Rutland,50021,2020,5,11.45,62.93
Rutland,50021,2020,6,18.1,53.4
Rutland,50021,2020,7,21.74,85.56
Rutland,50021,2020,8,19.31,117.18
Rutland,50021,2020,9,14.96,68.4
Rutland,50021,2020,10,8.56,89.59
Rutland,50021,2020,11,3.73,91.5
Rutland,50021,2020,12,-2.74,76.88
Rutland,50021,2021,1,-7.89,53.94
Rutland,50021,2021,2,-8.01,54.6
Rutland,50021,2021,3,-0.25,41.85
Rutland,50021,2021,4,6.55,107.4
Rutland,50021,2021,5,12.51,64.48
Rutland,50021,2021,6,19.07,89.1
Rutland,50021,2021,7,18.94,221.03
Rutland,50021,2021,8,20.83,87.42
Rutland,50021,2021,9,15.99,100.2
Rutland,50021,2021,10,11.12,123.69
Rutland,50021,2021,11,1.48,68.1
Rutland,50021,2021,12,-1.95,82.77
Rutland,50021,2022,1,-10.24,32.24
Rutland,50021,2022,2,-5.79,96.88
Rutland,50021,2022,3,-0.33,98.27
Rutland,50021,2022,4,4.98,107.1
Rutland,50021,2022,5,14.06,76.57
Rutland,50021,2022,6,17.06,70.8
Rutland,50021,2022,7,20.08,88.04
Rutland,50021,2022,8,20.66,94.55
Rutland,50021,2022,9,15.11,134.4
Rutland,50021,2022,10,9.15,65.41
Rutland,50021,2022,11,3.41,101.4
Rutland,50021,2022,12,-2.97,104.78
Rutland,50021,2023,1,-3.75,105.4
Rutland,50021,2023,2,-4.56,45.64
Rutland,50021,2023,3,-1.63,96.1
Rutland,50021,2023,4,7.44,90.6
Rutland,50021,2023,5,11.82,64.48
Rutland,50021,2023,6,16.95,139.2
Rutland,50021,2023,7,21.31,238.08
Rutland,50021,2023,8,18.4,162.44
Rutland,50021,2023,9,15.97,76.5
Rutland,50021,2023,10,10.59,123.07
Rutland,50021,2023,11,-0.29,64.2
Rutland,50021,2023,12,-1.5,154.38
Orleans,50019,2017,1,-5.91,59.52
Orleans,50019,2017,2,-6.26,66.08
Orleans,50019,2017,3,-5.94,81.22
Orleans,50019,2017,4,6.6,102
Orleans,50019,2017,5,11.19,107.88
Orleans,50019,2017,6,16.61,154.8
Orleans,50019,2017,7,18.94,97.03
Orleans,50019,2017,8,17.81,101.37
Orleans,50019,2017,9,16.18,69.3
Orleans,50019,2017,10,11.8,114.7
Orleans,50019,2017,11,-0.23,67.8
Orleans,50019,2017,12,-9.48,59.21
Orleans,50019,2018,1,-10.62,80.6
Orleans,50019,2018,2,-4.8,61.04
Orleans,50019,2018,3,-3.27,59.83
Orleans,50019,2018,4,1.89,117
Orleans,50019,2018,5,13.45,57.66
Orleans,50019,2018,6,16.14,91.5
Orleans,50019,2018,7,21.17,92.69
Orleans,50019,2018,8,20.48,81.22
Orleans,50019,2018,9,16.12,95.1
Orleans,50019,2018,10,5.94,88.97
Orleans,50019,2018,11,-2.3,135
Orleans,50019,2018,12,-6.59,78.43
Orleans,50019,2019,1,-12.09,102.61
Orleans,50019,2019,2,-9.18,58.52
Orleans,50019,2019,3,-3.71,54.25
Orleans,50019,2019,4,4.36,111.9
Orleans,50019,2019,5,10.05,126.17
Orleans,50019,2019,6,16.2,105.6
Orleans,50019,2019,7,21.15,71.92
Orleans,50019,2019,8,18.6,108.81
Orleans,50019,2019,9,14.06,98.7
Orleans,50019,2019,10,8.47,181.66
Orleans,50019,2019,11,-2.86,89.4
Orleans,50019,2019,12,-5.69,67.27
Orleans,50019,2020,1,-7.21,87.42
Orleans,50019,2020,2,-7.89,67.28
Orleans,50019,2020,3,-0.57,80.29
Orleans,50019,2020,4,2.79,78
Orleans,50019,2020,5,10.83,69.44
Orleans,50019,2020,6,17.83,63
Orleans,50019,2020,7,21.59,111.29
Orleans,50019,2020,8,18.67,116.25
Orleans,50019,2020,9,14.22,59.7
Orleans,50019,2020,10,7.3,117.49
Orleans,50019,2020,11,2.91,62.1
Orleans,50019,2020,12,-3.27,54.56
Orleans,50019,2021,1,-9.11,40.92
Orleans,50019,2021,2,-9.54,45.36
Orleans,50019,2021,3,-1.62,40.61
Orleans,50019,2021,4,6.03,81.6
Orleans,50019,2021,5,12.21,46.81
Orleans,50019,2021,6,18.9,67.8
Orleans,50019,2021,7,18.4,108.81
Orleans,50019,2021,8,21.03,77.81
Orleans,50019,2021,9,15.78,79.8
Orleans,50019,2021,10,10.86,106.33
Orleans,50019,2021,11,0.86,76.8
Orleans,50019,2021,12,-3.86,62.31
Orleans,50019,2022,1,-13.46,31.31
Orleans,50019,2022,2,-7.96,80.92
Orleans,50019,2022,3,-1.88,75.33
Orleans,50019,2022,4,4.24,111
Orleans,50019,2022,5,13.87,94.86
Orleans,50019,2022,6,16.66,109.8
Orleans,50019,2022,7,19.94,84.01
Orleans,50019,2022,8,19.98,94.24
Orleans,50019,2022,9,14.47,142.2
Orleans,50019,2022,10,8.86,74.71
Orleans,50019,2022,11,2.61,92.7
Orleans,50019,2022,12,-3.76,94.24
Orleans,50019,2023,1,-6.33,95.17
Orleans,50019,2023,2,-7.2,42.84
Orleans,50019,2023,3,-1.9,70.99
Orleans,50019,2023,4,6.23,86.4
Orleans,50019,2023,5,11.4,47.74
Orleans,50019,2023,6,16.78,115.8
Orleans,50019,2023,7,21.01,256.68
Orleans,50019,2023,8,17.86,122.45
Orleans,50019,2023,9,16.23,81.9
Orleans,50019,2023,10,10.13,111.91
Orleans,50019,2023,11,-0.57,61.8
Orleans,50019,2023,12,-2.58,114.7
Carroll,33003,2017,1,-6.08,64.17
Carroll,33003,2017,2,-5.88,85.12
Carroll,33003,2017,3,-5.93,85.56
Carroll,33003,2017,4,6.15,97.2
Carroll,33003,2017,5,10.11,158.41
Carroll,33003,2017,6,16.06,144.6
Carroll,33003,2017,7,18.4,122.76
Carroll,33003,2017,8,17.16,87.42
Carroll,33003,2017,9,15.55,72.9
Carroll,33003,2017,10,11.16,184.76
Carroll,33003,2017,11,-0.22,62.7
Carroll,33003,2017,12,-9.12,89.59
Carroll,33003,2018,1,-10.15,100.13
Carroll,33003,2018,2,-4.79,77.84
Carroll,33003,2018,3,-3.2,65.72
Carroll,33003,2018,4,1.81,130.8
Carroll,33003,2018,5,12.68,43.09
Carroll,33003,2018,6,15.48,106.2
Carroll,33003,2018,7,20.02,121.21
Carroll,33003,2018,8,19.69,113.77
Carroll,33003,2018,9,15.29,87.3
Carroll,33003,2018,10,5.62,111.6
Carroll,33003,2018,11,-2.39,163.5
Carroll,33003,2018,12,-6.23,105.09
Carroll,33003,2019,1,-11.28,129.27
Carroll,33003,2019,2,-8.95,67.76
Carroll,33003,2019,3,-4.54,49.91
Carroll,33003,2019,4,4.32,130.8
Carroll,33003,2019,5,9.24,139.19
Carroll,33003,2019,6,15.38,148.8
Carroll,33003,2019,7,20.27,88.35
Carroll,33003,2019,8,17.98,98.58
Carroll,33003,2019,9,13.69,71.7
Carroll,33003,2019,10,8.23,149.11
Carroll,33003,2019,11,-2.49,86.4
Carroll,33003,2019,12,-5.56,114.7
Carroll,33003,2020,1,-6.8,71.61
Carroll,33003,2020,2,-7.57,73.37
Carroll,33003,2020,3,-0.66,74.09
Carroll,33003,2020,4,2.49,125.4
Carroll,33003,2020,5,10.29,68.2
Carroll,33003,2020,6,16.87,72
Carroll,33003,2020,7,20.48,95.17
Carroll,33003,2020,8,18.28,65.72
Carroll,33003,2020,9,13.82,53.1
Carroll,33003,2020,10,6.66,121.52
Carroll,33003,2020,11,2.48,90.9
Carroll,33003,2020,12,-3.86,98.89
Carroll,33003,2021,1,-8.1,48.67
Carroll,33003,2021,2,-8.78,60.2
Carroll,33003,2021,3,-2.01,49.29
Carroll,33003,2021,4,5.3,110.4
Carroll,33003,2021,5,11.37,52.39
Carroll,33003,2021,6,18.21,61.5
Carroll,33003,2021,7,17.29,209.25
Carroll,33003,2021,8,19.68,72.54
Carroll,33003,2021,9,15.07,94.8
Carroll,33003,2021,10,9.93,120.9
Carroll,33003,2021,11,0.87,61.5
Carroll,33003,2021,12,-3.8,87.11
Carroll,33003,2022,1,-11.71,36.58
Carroll,33003,2022,2,-7.12,93.52
Carroll,33003,2022,3,-1.71,87.73
Carroll,33003,2022,4,3.94,92.7
Carroll,33003,2022,5,12.52,73.47
Carroll,33003,2022,6,15.68,80.4
Carroll,33003,2022,7,19.32,95.17
Carroll,33003,2022,8,19.77,83.7
Carroll,33003,2022,9,13.85,133.8
Carroll,33003,2022,10,8.46,92.07
Carroll,33003,2022,11,2.76,107.4
Carroll,33003,2022,12,-3.66,136.09
Carroll,33003,2023,1,-4.68,119.04
Carroll,33003,2023,2,-7.04,47.88
Carroll,33003,2023,3,-2.33,74.71
Carroll,33003,2023,4,5.13,99.6
Carroll,33003,2023,5,10.68,79.05
Carroll,33003,2023,6,15.55,161.7
Carroll,33003,2023,7,20.37,238.08
Carroll,33003,2023,8,17.37,148.49
Carroll,33003,2023,9,15.82,88.8
Carroll,33003,2023,10,9.79,96.41
Carroll,33003,2023,11,-0.7,65.7
Carroll,33003,2023,12,-2.6,181.04
Sullivan,33019,2017,1,-4.52,63.24
Sullivan,33019,2017,2,-4.08,62.44
Sullivan,33019,2017,3,-4.67,78.12
Sullivan,33019,2017,4,7.21,85.2
Sullivan,33019,2017,5,11.17,148.8
Sullivan,33019,2017,6,16.8,145.5
Sullivan,33019,2017,7,18.97,117.18
Sullivan,33019,2017,8,17.72,77.81
Sullivan,33019,2017,9,16.06,76.8
Sullivan,33019,2017,10,11.84,119.04
Sullivan,33019,2017,11,0.96,46.5
Sullivan,33019,2017,12,-7.62,73.16
Sullivan,33019,2018,1,-8.65,76.88
Sullivan,33019,2018,2,-2.93,75.6
Sullivan,33019,2018,3,-2.75,63.24
Sullivan,33019,2018,4,2.54,103.8
Sullivan,33019,2018,5,14.16,37.2
Sullivan,33019,2018,6,16.34,95.7
Sullivan,33019,2018,7,20.72,128.34
Sullivan,33019,2018,8,20.32,124
Sullivan,33019,2018,9,16.18,93.9
Sullivan,33019,2018,10,7.08,88.04
Sullivan,33019,2018,11,-0.96,141.9
Sullivan,33019,2018,12,-4.55,89.28
Sullivan,33019,2019,1,-9.59,102.3
Sullivan,33019,2019,2,-6.85,54.6
Sullivan,33019,2019,3,-2.38,36.27
Sullivan,33019,2019,4,5.91,121.8
Sullivan,33019,2019,5,10.85,106.95
Sullivan,33019,2019,6,16.45,139.5
Sullivan,33019,2019,7,21.06,70.68
Sullivan,33019,2019,8,18.47,76.57
Sullivan,33019,2019,9,14.45,59.7
Sullivan,33019,2019,10,8.86,157.79
Sullivan,33019,2019,11,-1.64,70.8
Sullivan,33019,2019,12,-4.44,103.23
Sullivan,33019,2020,1,-4.68,50.53
Sullivan,33019,2020,2,-6,64.09
Sullivan,33019,2020,3,0.74,68.82
Sullivan,33019,2020,4,3.58,89.7
Sullivan,33019,2020,5,11.21,61.69
Sullivan,33019,2020,6,17.72,53.4
Sullivan,33019,2020,7,21.44,83.08
Sullivan,33019,2020,8,19.04,110.36
Sullivan,33019,2020,9,14.82,64.5
Sullivan,33019,2020,10,8.12,88.66
Sullivan,33019,2020,11,3.5,90.9
Sullivan,33019,2020,12,-3.03,77.19
Sullivan,33019,2021,1,-7.92,54.25
Sullivan,33019,2021,2,-8.22,55.16
Sullivan,33019,2021,3,-0.28,40.61
Sullivan,33019,2021,4,6.33,107.1
Sullivan,33019,2021,5,12.19,66.65
Sullivan,33019,2021,6,18.96,84.6
Sullivan,33019,2021,7,18.48,216.69
Sullivan,33019,2021,8,20.52,80.6
Sullivan,33019,2021,9,15.87,96
Sullivan,33019,2021,10,10.92,117.8
Sullivan,33019,2021,11,1.27,65.7
Sullivan,33019,2021,12,-2.33,82.15
Sullivan,33019,2022,1,-10.4,32.55
Sullivan,33019,2022,2,-6.01,95.76
Sullivan,33019,2022,3,-0.4,96.41
Sullivan,33019,2022,4,4.72,100.8
Sullivan,33019,2022,5,13.69,78.74
Sullivan,33019,2022,6,16.73,68.4
Sullivan,33019,2022,7,19.94,86.18
Sullivan,33019,2022,8,20.38,94.55
Sullivan,33019,2022,9,14.88,134.7
Sullivan,33019,2022,10,9,64.48
Sullivan,33019,2022,11,3.44,100.2
Sullivan,33019,2022,12,-3.01,102.61
Sullivan,33019,2023,1,-3.93,104.78
Sullivan,33019,2023,2,-4.8,44.24
Sullivan,33019,2023,3,-1.7,92.07
Sullivan,33019,2023,4,6.89,87
Sullivan,33019,2023,5,11.51,69.13
Sullivan,33019,2023,6,16.49,143.4
Sullivan,33019,2023,7,21.03,240.56
Sullivan,33019,2023,8,18.02,159.96
Sullivan,33019,2023,9,15.79,78.3
Sullivan,33019,2023,10,10.38,121.83
Sullivan,33019,2023,11,-0.26,62.4
